customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3018,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),65.4462273916884,5231.854670014647,No
3019,Male,1,No,No,46,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,25.30722215579841,5770.658867033008,No
3020,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card (automatic),26.697505585637188,3252.324265158071,No
3021,Male,1,Yes,Yes,2,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,62.11226294681822,6877.679564190976,Yes
3022,Female,1,No,No,59,No,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),35.694287518556294,1058.9283733180525,Yes
3023,Male,1,No,Yes,17,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,20.99292570081875,4579.090325220378,No
3024,Female,0,No,Yes,59,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),116.46099799113767,7586.469545751464,Yes
3025,Male,0,No,No,70,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,59.873271103594874,1176.4807011107291,No
3026,Male,1,No,Yes,18,No,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),48.88849955751555,4934.597723025598,No
3027,Female,0,Yes,No,3,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),94.98793273505133,6964.807073922934,No
3028,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),103.27675291375597,4788.8070389125505,No
3029,Female,0,No,Yes,24,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,53.47273905316814,2885.0936407281847,No
3030,Female,0,No,Yes,62,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),77.2217740038926,1673.8135284699822,Yes
3031,Male,0,Yes,Yes,1,Yes,No,No,No,No,No internet service,Yes,No,Yes,Two year,No,Mailed check,70.47446697635534,5409.622863880278,No
3032,Male,1,Yes,Yes,33,No,No,No,Yes,Yes,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),22.502254536147813,4002.107801308586,No
3033,Male,0,No,No,69,No,No phone service,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.30917729014693,1612.3963851030235,No
3034,Female,0,No,Yes,40,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,103.16157590538528,823.0356201641127,No
3035,Female,1,No,No,72,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,77.62300355896784,4108.231590615183,No
3036,Female,1,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),60.456231205116524,1711.1455823874655,No
3037,Male,1,No,Yes,62,No,No phone service,No,Yes,No,No,No,No,No,Two year,Yes,Mailed check,34.3610607846802,5346.647048074898,No
3038,Female,0,No,Yes,67,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),93.94649130121152,5336.574557504913,No
3039,Female,1,Yes,Yes,35,No,No,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,72.27118986865045,526.436994775282,Yes
3040,Male,0,No,No,29,No,No phone service,No,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),109.9342650690766,3254.5972935948143,No
3041,Female,1,No,Yes,12,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),77.44866838339773,7294.002139941865,No
3042,Male,0,No,Yes,1,No,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,24.535091184167158,6409.009817041623,No
3043,Male,1,Yes,No,5,No,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),19.515554403805133,3622.023869851379,Yes
3044,Female,1,Yes,No,32,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),24.659894011118727,6190.17327079873,No
3045,Female,1,No,No,16,No,No phone service,DSL,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),112.6900853534226,7438.848962872338,No
3046,Male,1,Yes,No,31,Yes,No phone service,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),32.053528623467166,1538.9995380123112,No
3047,Female,1,No,No,44,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,64.30583222153979,1908.925562150094,Yes
3048,Male,0,Yes,No,53,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),55.46223551493137,6787.061036905152,No
3049,Female,0,Yes,Yes,22,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,66.40261470385786,1322.5179209477021,No
3050,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),91.14591459310537,3688.3309698672633,Yes
3051,Male,1,Yes,Yes,65,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),57.46152439288401,1801.4193824205888,No
3052,Female,1,Yes,No,48,No,No,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,94.98703904816645,2237.1901779118484,No
3053,Female,1,Yes,Yes,50,No,No,No,No,No,No internet service,No internet service,No,Yes,One year,No,Mailed check,55.35210868508922,3262.854906671159,No
3054,Male,1,No,Yes,44,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,106.5517411876518,4844.88834732449,No
3055,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.73048864135687,1650.5845356530754,Yes
3056,Female,1,No,No,38,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,78.25208672682123,7714.803735112846,No
3057,Male,0,Yes,Yes,57,Yes,No,No,No,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,35.62550743095468,6096.949284816283,No
3058,Female,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,62.55294860271823,7838.756022851397,Yes
3059,Male,1,Yes,No,51,No,No phone service,No,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,75.14588835939604,1755.9438662631562,No
3060,Female,0,No,No,30,No,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.983747484931214,622.2935467338643,No
3061,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,No,Electronic check,68.00147920260736,2448.632211840469,No
3062,Male,1,No,Yes,11,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.605568990531815,2122.735169922388,No
3063,Male,0,Yes,No,46,Yes,Yes,No,No,No,No,No internet service,No,Yes,One year,Yes,Electronic check,58.226479305837096,7701.805930651081,No
3064,Female,0,Yes,No,52,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),118.6718386037202,169.5533354953505,No
3065,Female,1,Yes,No,35,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,One year,No,Electronic check,22.824413444052368,4464.088334820857,No
3066,Female,0,No,No,49,Yes,No phone service,No,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),109.28330447899566,5193.94850049109,No
3067,Female,0,No,Yes,40,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Mailed check,61.479090648485645,4443.036730711744,Yes
3068,Female,1,Yes,Yes,7,No,Yes,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.86103977730498,2841.2575717414875,No
3069,Female,0,No,No,56,No,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.744985994332943,2070.1604755515873,No
3070,Female,0,No,No,13,No,Yes,No,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.91051346685575,5101.5618172587865,No
3071,Male,1,Yes,Yes,16,No,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No,One year,No,Mailed check,82.95027088948811,2902.359732662182,Yes
3072,Male,0,No,Yes,2,No,No phone service,No,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),43.57299508895089,4373.558241569456,No
3073,Female,0,Yes,No,62,No,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),100.46958056108625,7235.661223928544,Yes
3074,Female,1,Yes,No,23,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,98.95407854303566,7874.380332008533,No
3075,Female,1,Yes,Yes,71,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,80.88061435908347,1567.3583038178817,Yes
3076,Male,1,No,No,52,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),89.7369185193217,7487.34201470744,No
3077,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),34.64256706667814,400.2566911419582,No
3078,Female,0,Yes,Yes,27,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),88.70677424146001,6027.090146061018,No
3079,Male,1,No,No,59,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,92.10437360042113,4833.93957826075,No
3080,Male,0,Yes,Yes,54,No,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,117.92645635008826,2141.964390026179,No
3081,Female,0,No,Yes,45,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Two year,No,Electronic check,83.1877776269421,3138.3317996341348,No
3082,Male,0,No,No,1,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),46.8390112215148,3305.982192351033,No
3083,Male,1,No,No,42,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),23.427965300721358,5624.762563327005,No
3084,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.1194965475124,3617.4224604812807,No
3085,Male,0,No,No,24,No,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),75.98518727728309,1722.0976045231992,No
3086,Male,0,Yes,No,41,No,No,No,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,48.503774033239296,1417.7286354064438,Yes
3087,Female,0,No,No,4,No,No,No,No internet service,No,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),35.04153167623833,6102.460029077107,No
3088,Female,1,No,Yes,69,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),36.37557305005371,1678.2731212616973,Yes
3089,Female,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,44.49450378761168,5773.946160859231,No
3090,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.7394942872132,6705.912340637874,No
3091,Female,1,Yes,No,50,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.05741642930501,416.3431344010254,No
3092,Male,0,Yes,Yes,59,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),32.750308125167834,1177.1439061123037,No
3093,Female,0,Yes,Yes,42,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,No,Credit card (automatic),72.90591971280632,6021.636282959723,No
3094,Female,0,Yes,Yes,10,No,No,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,71.777417697226,6927.4202432372385,No
3095,Female,0,No,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,100.24893411007216,2593.880894764554,Yes
3096,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,59.13350080436971,97.02930952818515,Yes
3097,Male,1,Yes,No,67,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,109.48081376563704,4873.250869386729,No
3098,Female,1,Yes,No,70,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),32.59254584842083,4002.347197614011,No
3099,Female,1,No,No,43,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,60.80502663074468,2691.8628203123976,No
3100,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,47.70956276183489,3076.33853980385,No
3101,Male,1,Yes,No,7,Yes,Yes,No,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),93.47402260036426,3263.22605284254,Yes
3102,Female,0,No,Yes,49,Yes,No phone service,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,61.98191849444275,6774.359627124948,No
3103,Male,0,No,No,66,No,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,68.34320105101762,5757.462027544313,No
3104,Female,0,No,Yes,4,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),30.580111656101778,6886.6462383827475,No
3105,Female,1,No,Yes,20,No,No phone service,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,44.70054527141119,5113.089577253903,No
3106,Male,1,No,No,39,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,21.62829659330924,7463.095609466423,Yes
3107,Female,0,No,Yes,57,No,No,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Two year,No,Mailed check,105.06829455212164,2659.753991940964,No
3108,Male,0,Yes,Yes,39,No,No phone service,DSL,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Mailed check,37.77881470691371,6290.377280055961,No
3109,Male,1,Yes,No,30,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),96.07608641369801,7013.515217780393,Yes
3110,Male,1,No,Yes,26,Yes,No phone service,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,115.89437596161449,5289.5229838113155,No
3111,Female,1,Yes,Yes,42,No,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,Yes,Mailed check,70.88998999213402,7054.065386035277,No
3112,Female,0,No,No,64,No,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),73.6784028792141,5658.660005873052,No
3113,Male,0,Yes,No,49,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,111.85467818619689,2492.2446248041424,No
3114,Female,1,Yes,No,64,Yes,No phone service,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,108.0849701765398,1511.817542069378,No
3115,Male,1,Yes,No,26,No,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,67.53228300045247,901.7417551925545,No
3116,Female,1,Yes,Yes,30,No,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,108.71990201445698,5638.931073032971,No
3117,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),89.43189106977226,4776.119512023656,Yes
3118,Male,1,Yes,Yes,34,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),45.95239098857733,7964.19388564252,No
3119,Female,0,No,Yes,63,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),62.56114150065083,2074.484614145973,Yes
